"version","subjCode","gender","Days","curTrialIndex","audio","audioType","expTimer","trialStart","trialTime","totalTime","lookAways","looking_time","audioStartTime","audioEndTime","subj_exclusion","subj_exclusion_reason","trial_exclusion"
"version4","Bird_214","m",184,7,"japanese_1_65dB","forward",137205.012178,129076.874092,8128.13808641,5048.61343512,1,3910.09963721,132139.161895,5065.82359306,"no","","no"
"version4","Bird_214","m",184,8,"starling_1_70dB","birdsong",145497.184166,138021.83033,7475.35383565,4684.11669579,1,3514.75601235,140799.778744,4697.3681239,"no","","no"
"version4","Bird_214","m",184,9,"starling_1_70dB","birdsong",153911.500882,146323.730616,7587.77026569,4497.87469349,2,4029.13870167,149393.623465,4517.83875046,"no","","no"
"version4","Bird_214","m",184,10,"japanese_1_65dB","forward",163191.338837,154729.747653,8461.59118423,5334.94433689,2,3691.15850592,157837.947346,5353.35932565,"no","","no"
"version4","Bird_214","m",184,11,"japanese_1_65dB","forward",178969.030955,163930.682363,15038.3485913,11838.1512879,5,9733.49080654,167115.549469,11853.4431608,"no","","no"
"version4","Bird_214","m",184,12,"starling_1_70dB","birdsong",200904.741374,179602.977619,21301.7637546,18227.3605753,15,11337.6787314,182666.637923,18237.8228594,"no","","no"
"version4","Bird_215","f",183,1,"japanese_1_65dB","forward",42723.3193709,33992.7774449,8730.54192605,4012.70303281,1,3444.70264413,38695.2825666,4027.98992465,"no","","no"
"version4","Bird_215","f",183,2,"starling_1_70dB","birdsong",52788.5848248,43482.544836,9306.03998876,6515.1330785,3,4436.43265258,46256.3745285,6532.16273215,"no","","no"
"version4","Bird_215","f",183,3,"japanese_1_65dB","forward",65461.6642023,53406.9856928,12054.6785095,8162.03304642,4,4869.55190182,57286.5643777,8175.05499814,"no","","no"
"version4","Bird_215","f",183,4,"starling_1_70dB","birdsong",80358.7064348,66107.062993,14251.6434419,12152.6403372,6,9998.38932278,68190.4069056,12168.2653105,"no","","no"
"version4","Bird_215","f",183,5,"japanese_1_65dB","forward",92351.1673561,81006.6736861,11344.49367,7568.96980642,3,6148.94607908,84761.3651645,7589.66326341,"no","","no"
"version4","Bird_215","f",183,6,"starling_1_70dB","birdsong",100642.491222,93083.8308457,7558.66037635,5065.58334612,3,4482.06953733,95556.9788662,5085.47368867,"no","","no"
"version4","Bird_215","f",183,7,"starling_1_70dB","birdsong",114783.690515,101277.480322,13506.2101929,9379.46285435,5,6913.72422338,105390.315678,9393.33890646,"no","","no"
"version4","Bird_215","f",183,8,"japanese_1_65dB","forward",126838.691365,115392.520394,11446.1709713,8626.89362379,4,6770.8126239,118197.538439,8641.02221042,"no","","no"
"version4","Bird_215","f",183,9,"japanese_1_65dB","forward",134816.369437,127575.44126,7240.9281772,4823.95505294,1,3683.06646688,129974.309919,4842.02016646,"no","","no"
"version4","Bird_215","f",183,10,"starling_1_70dB","birdsong",142538.070944,135432.990929,7105.08001549,4546.95447843,1,3390.11857827,137974.355772,4563.6778741,"no","","no"
"version4","Bird_215","f",183,11,"japanese_1_65dB","forward",154329.857961,143242.504636,11087.3533255,5367.19371547,1,4712.36868115,148943.819971,5385.99898096,"no","","no"
"version4","Bird_215","f",183,12,"starling_1_70dB","birdsong",164891.881016,155049.228829,9842.65218716,4766.9719095,1,3697.78669596,160111.12784,4780.71485058,"no","","no"
"version4","Bird_216","m",214,1,"starling_1_70dB","birdsong",35314.2921962,23294.6644393,12019.627757,9716.58319623,1,8649.41903756,25583.9404844,9730.3161246,"no","","no"
"version4","Bird_216","m",214,2,"japanese_1_65dB","forward",58354.8404868,36140.151287,22214.6891998,18876.9620913,4,17349.3891305,39461.7292957,18893.0875803,"no","","no"
"version4","Bird_216","m",214,3,"japanese_1_65dB","forward",70744.2187769,59200.6034782,11543.6152987,7844.40759487,1,6957.72606823,62881.6099962,7862.57045598,"no","","no"
"version4","Bird_216","m",214,4,"starling_1_70dB","birdsong",79336.5612827,71497.5742474,7838.98703528,5232.51090203,3,4113.90737451,74086.5510171,5249.97467828,"no","","no"
"version4","Bird_216","m",214,5,"japanese_1_65dB","forward",92880.2155905,80138.1755083,12742.0400822,8240.01194912,1,7206.90345444,84622.9061673,8257.2799953,"no","","no"
"version4","Bird_216","m",214,6,"starling_1_70dB","birdsong",108232.452731,93578.2160641,14654.2366664,5351.4562728,8,2285.95718851,102861.801907,5370.61318263,"no","","no"
"version4","Bird_216","m",214,7,"japanese_1_65dB","forward",121819.882138,108855.49235,12964.3897875,6251.45702561,1,5097.62071617,115551.764445,6268.0807366,"no","","no"
"version4","Bird_216","m",214,8,"starling_1_70dB","birdsong",131148.998149,122539.253803,8609.74434642,4222.82808056,1,3536.97211052,126919.621666,4229.34431794,"no","","no"
"version4","Bird_216","m",214,9,"japanese_1_65dB","forward",144575.032713,131963.126097,12611.9066162,8440.32422755,4,5825.27155837,136117.576629,8457.41947008,"no","","no"
"version4","Bird_216","m",214,10,"starling_1_70dB","birdsong",154522.930189,145303.065776,9219.86441244,6149.3074851,2,4912.59557239,148359.464097,6163.32716487,"no","","no"
"version4","Bird_216","m",214,11,"japanese_1_65dB","forward",164604.600615,155252.156453,9352.44416218,6615.06019726,1,5462.45233357,157972.576916,6631.99084859,"no","","no"
"version4","Bird_216","m",214,12,"starling_1_70dB","birdsong",171844.883575,165330.489202,6514.39437283,3777.33206222,1,3777.17363036,168049.769504,3795.07471961,"no","","no"
"version4","Bird_217","f",216,1,"japanese_1_65dB","forward",67115.7938429,30511.7386716,36604.0551713,34268.9101941,3,32602.0027429,32830.1689164,34285.5910501,"no","","no"
"version4","Bird_217","f",216,2,"starling_1_70dB","birdsong",91693.2584677,67986.7286798,23706.5297879,21527.5726186,7,17486.6143899,70148.8558003,21544.2462887,"no","","no"
"version4","Bird_217","f",216,3,"japanese_1_65dB","forward",106074.355186,92312.878286,13761.4768997,8877.64851532,3,7203.42890343,97177.3961193,8896.92176819,"no","","no"
"version4","Bird_217","f",216,4,"starling_1_70dB","birdsong",119034.286639,106715.694198,12318.5924407,9879.36799717,1,8711.05861226,109133.900243,9900.35251944,"no","","no"
"version4","Bird_217","f",216,5,"japanese_1_65dB","forward",130415.020641,119762.968144,10652.0524967,7737.42708028,2,6267.00935398,122660.794993,7754.18937638,"no","","no"
"version4","Bird_217","f",216,6,"starling_1_70dB","birdsong",144860.541296,131039.155596,13821.3857005,11701.309749,4,9171.54337955,133142.461723,11718.0480921,"no","","no"
"version4","Bird_217","f",216,7,"starling_1_70dB","birdsong",178583.018979,145593.463505,32989.5554737,26295.4035598,13,20087.3691825,152273.386664,26309.5957011,"no","","no"
"version4","Bird_217","f",216,8,"japanese_1_65dB","forward",197877.200252,179322.145352,18555.0549002,16269.6332319,6,13047.0778732,181593.767366,16283.2761655,"no","","no"
"version4","Bird_217","f",216,9,"japanese_1_65dB","forward",221969.546522,198500.653574,23468.892948,21182.4399328,7,17682.4714138,200770.368246,21199.0934139,"no","","no"
"version4","Bird_217","f",216,10,"starling_1_70dB","birdsong",230730.678157,222722.624138,8008.05401876,4384.13840444,2,2949.7278257,226333.993865,4396.64630892,"no","","no"
"version4","Bird_217","f",216,11,"starling_1_70dB","birdsong",236232.737087,231329.976608,4902.76047841,1053.00486725,1,21.130293273,235161.592285,1071.10750371,"no","","yes"
"version4","Bird_217","f",216,12,"japanese_1_65dB","forward",262430.480921,236984.726211,25445.7547105,17624.4374471,10,12930.5069273,244792.590453,17637.8555649,"no","","no"
"version4","Bird_218","m",241,1,"starling_1_70dB","birdsong",36958.4301436,21383.3078632,15575.1222804,13191.0225973,1,12038.3317444,23750.1873472,13208.2123418,"no","","no"
"version4","Bird_218","m",241,2,"japanese_1_65dB","forward",62171.2490017,37850.8795223,24320.3694794,21616.7886334,2,20401.7021047,40537.5902261,21633.6255835,"no","","no"
"version4","Bird_218","m",241,3,"japanese_1_65dB","forward",71984.9047797,62923.0182776,9061.88650218,6230.61153539,2,5864.39897317,65737.7197779,6247.15078316,"no","","no"
"version4","Bird_218","m",241,4,"starling_1_70dB","birdsong",82166.8412959,72833.7311823,9333.1101136,7117.60782814,2,5810.42827392,75033.0819174,7133.71934265,"no","","no"
"version4","Bird_218","m",241,5,"japanese_1_65dB","forward",102967.043665,82770.3198966,20196.7237685,7923.04325718,2,6533.17738749,95026.0609325,7940.94748736,"no","","no"
"version4","Bird_218","m",241,6,"starling_1_70dB","birdsong",109854.303442,103788.71448,6065.58896133,3930.40471779,1,3061.02966689,105909.029347,3945.24637779,"no","","no"
"version4","Bird_218","m",241,7,"japanese_1_65dB","forward",117062.367274,110667.162267,6395.20500742,3856.00000274,1,2738.68200666,113189.924178,3872.40613992,"no","","no"
"version4","Bird_218","m",241,8,"starling_1_70dB","birdsong",128189.073845,117920.104216,10268.9696282,6779.89325146,1,5860.10726866,121382.003106,6807.03480927,"no","","no"
"version4","Bird_218","m",241,9,"starling_1_70dB","birdsong",139318.69824,128826.384778,10492.3134621,4025.12778959,1,3024.85677779,135272.305948,4046.35533616,"no","","no"
"version4","Bird_218","m",241,10,"japanese_1_65dB","forward",151635.791967,140035.034776,11600.7571905,3109.47713201,1,1956.2760789,148509.658217,3126.10226863,"no","","no"
"version4","Bird_218","m",241,11,"japanese_1_65dB","forward",162369.649827,152391.09124,9978.5585868,6900.06679483,2,5582.87383374,155452.805622,6916.80930145,"no","","no"
"version4","Bird_218","m",241,12,"starling_1_70dB","birdsong",171531.87263,163007.63521,8524.23742002,2819.72890608,1,1661.98429911,168695.402928,2836.43342999,"no","","no"
"version4","Bird_219","m",188,1,"japanese_1_65dB","forward",60446.6166757,23979.3063354,36467.3103403,34283.4458895,6,30366.7478559,26146.3783777,34300.1736249,"no","","no"
"version4","Bird_219","m",188,2,"starling_1_70dB","birdsong",97651.8423949,61240.3866422,36411.4557527,34273.980698,4,32383.0499125,63356.5781045,34295.2252812,"no","","no"
"version4","Bird_219","m",188,3,"starling_1_70dB","birdsong",134802.792028,98427.1914925,36375.6005355,34278.0027457,4,32394.9836298,100506.223327,34296.533114,"no","","no"
"version4","Bird_219","m",188,4,"japanese_1_65dB","forward",151683.522608,135722.256289,15961.2663188,13692.6134482,3,12110.8725318,137974.154391,13709.3302336,"no","","no"
"version4","Bird_219","m",188,5,"starling_1_70dB","birdsong",189251.66439,152343.828959,36907.8354307,34256.1199866,8,30615.5902426,154978.822485,34272.8135035,"no","","no"
"version4","Bird_219","m",188,6,"japanese_1_65dB","forward",221821.623177,189911.816074,31909.8071032,28572.4591362,9,22348.2606029,193231.743722,28589.8394192,"no","","no"
"version4","Bird_219","m",188,7,"starling_1_70dB","birdsong",241298.784352,222788.275837,18510.5085149,11363.0163236,3,8393.00579796,229921.641929,11377.1047826,"no","","no"
"version4","Bird_219","m",188,8,"japanese_1_65dB","forward",256045.202697,242058.691305,13986.5113921,10135.9187953,2,8281.77191832,245897.214679,10147.9520886,"no","","no"
"version4","Bird_219","m",188,9,"starling_1_70dB","birdsong",265023.493768,256795.667385,8227.82638331,4029.28320362,1,3443.22219607,260982.988593,4040.46924575,"no","","no"
"version4","Bird_219","m",188,10,"japanese_1_65dB","forward",278437.374931,265842.564926,12594.810005,8189.15292679,4,5237.55847948,270228.958333,8208.33652708,"no","","no"
"version4","Bird_219","m",188,11,"starling_1_70dB","birdsong",284919.390007,279083.296834,5836.09317298,3546.46809874,1,2411.04102394,281358.655855,3560.69890692,"no","","no"
"version4","Bird_219","m",188,12,"japanese_1_65dB","forward",293362.483199,285627.955798,7734.52740084,4603.08370678,2,3429.9166573,288750.017451,4612.43015996,"no","","no"
"version4","Bird_220","f",228,1,"starling_1_70dB","birdsong",49570.4306609,28162.4888105,21407.9418504,18723.821787,2,18638.3849257,30830.1877367,18740.2093901,"no","","no"
"version4","Bird_220","f",228,2,"japanese_1_65dB","forward",67326.2594478,50417.575055,16908.6843928,14038.7353921,6,11392.0360444,53270.7648393,14055.4621009,"no","","no"
"version4","Bird_220","f",228,3,"japanese_1_65dB","forward",77742.3880848,68169.806104,9572.58198078,6192.07792793,1,5556.39284529,71533.3100419,6209.0427978,"no","","no"
"version4","Bird_220","f",228,4,"starling_1_70dB","birdsong",85383.0690749,78443.4312714,6939.63780353,4343.17059448,1,4028.22927246,81026.3636775,4356.67152115,"no","","no"
"version4","Bird_220","f",228,5,"japanese_1_65dB","forward",94380.5574338,86187.5135163,8193.04391748,6135.65497031,2,5897.50314131,88225.8204923,6154.70066987,"no","","no"
"version4","Bird_220","f",228,6,"starling_1_70dB","birdsong",100197.749309,94984.321063,5213.42824644,2791.95364617,1,1837.67920255,97388.1139149,2809.60665096,"no","","no"
"version4","Bird_220","f",228,7,"japanese_1_65dB","forward",107636.234975,100845.622011,6790.61296361,4580.78245493,2,4087.36678719,103038.897246,4597.30282589,"no","","no"
"version4","Bird_220","f",228,8,"starling_1_70dB","birdsong",114491.335522,108252.068511,6239.26701141,2289.68598327,1,2257.54210935,112184.861579,2306.43664504,"no","","no"
"version4","Bird_220","f",228,9,"starling_1_70dB","birdsong",119942.003674,115203.075768,4738.92790562,2634.61233128,1,2180.51377096,117290.544869,2651.42527083,"no","","no"
"version4","Bird_220","f",228,10,"japanese_1_65dB","forward",126450.036477,120649.105596,5800.93088129,2498.03311809,1,1609.88601123,123930.666043,2519.33758374,"no","","no"
"version4","Bird_220","f",228,11,"starling_1_70dB","birdsong",133568.087375,127176.850676,6391.23669924,3861.27836379,2,3830.3516435,129690.171613,3877.8760687,"no","","no"
"version4","Bird_220","f",228,12,"japanese_1_65dB","forward",139422.30132,134391.458093,5030.84322705,2249.38680371,2,1296.62037129,137153.753501,2268.51189026,"no","","no"
"version4","Bird_222","f",194,1,"japanese_1_65dB","forward",60971.4469224,28330.5283156,32640.9186068,30359.0115871,10,25813.9161821,30597.4020508,30374.0164701,"no","","no"
"version4","Bird_222","f",194,2,"starling_1_70dB","birdsong",85397.532903,61758.2136764,23639.3192266,21043.8737988,1,20355.6307834,64337.3946322,21060.1054209,"no","","no"
"version4","Bird_222","f",194,3,"starling_1_70dB","birdsong",113787.235207,86065.1259828,27722.1092246,22622.3224753,2,21753.5370119,91149.7343605,22637.4642329,"no","","no"
"version4","Bird_222","f",194,4,"japanese_1_65dB","forward",129436.16714,114652.080392,14784.0867484,11305.7197861,3,9653.70612056,118122.98358,11313.1469466,"no","","no"
"version4","Bird_222","f",194,5,"japanese_1_65dB","forward",141457.537037,130076.107436,11381.4296009,9155.18778859,5,7150.75510319,132288.604296,9168.89544214,"no","","no"
"version4","Bird_222","f",194,6,"starling_1_70dB","birdsong",157558.026295,142183.74771,15374.2785851,12892.2084793,3,11169.8409038,144653.408076,12904.5819472,"no","","no"
"version4","Bird_222","f",194,7,"starling_1_70dB","birdsong",171168.118679,158192.128887,12975.9897919,10361.3021843,3,9209.49964789,160793.872601,10374.2091212,"no","","no"
"version4","Bird_222","f",194,8,"japanese_1_65dB","forward",184125.81141,171779.870667,12345.9407429,9622.872027,1,8438.10733847,174485.694546,9640.08264492,"no","","no"
"version4","Bird_222","f",194,9,"starling_1_70dB","birdsong",193655.388994,184964.891653,8690.49734087,5666.71126499,1,4680.71867401,187971.896556,5683.46472158,"no","","no"
"version4","Bird_222","f",194,10,"japanese_1_65dB","forward",206918.207134,194498.97652,12419.2306139,9860.27357136,4,7248.03738869,197037.354802,9880.8143494,"no","","no"
"version4","Bird_222","f",194,11,"starling_1_70dB","birdsong",211282.938028,207638.135603,3644.80242487,1053.27640261,1,23.0859620715,210209.965022,1072.93707668,"no","","yes"
"version4","Bird_222","f",194,12,"japanese_1_65dB","forward",221794.846806,211986.377893,9808.46891338,6987.47254808,2,5634.53340461,214789.763967,7005.04314632,"no","","no"
"version4","Bird_223","f",184,1,"starling_1_70dB","birdsong",43559.5798222,28248.4682016,15311.1116206,13136.6029492,1,11997.975624,30402.9726436,13156.5421632,"no","","no"
"version4","Bird_223","f",184,2,"japanese_1_65dB","forward",60139.6128227,44301.223454,15838.3893687,11081.6662572,1,9911.70113969,49041.3563319,11098.2226143,"no","","no"
"version4","Bird_223","f",184,3,"japanese_1_65dB","forward",73698.9811736,61073.685781,12625.2953926,9709.15130193,4,7116.12923979,63973.0661495,9725.89072886,"no","","no"
"version4","Bird_223","f",184,4,"starling_1_70dB","birdsong",82627.3115561,74416.3008122,8211.01074398,6049.59447464,1,4876.70434597,76560.7589973,6066.39994361,"no","","no"
"version4","Bird_223","f",184,5,"japanese_1_65dB","forward",93795.6232279,83281.5798893,10514.0433386,6582.41564587,2,5381.90763563,87196.5085331,6599.0787652,"no","","no"
"version4","Bird_223","f",184,6,"starling_1_70dB","birdsong",111201.064063,94584.7955538,16616.2685097,13784.3249103,4,11392.7799309,97399.4265637,13801.6090983,"no","","no"
"version4","Bird_223","f",184,7,"starling_1_70dB","birdsong",116335.273075,111825.433841,4509.83923388,2424.59370472,1,1254.89378186,113892.56538,2442.67381882,"no","","no"
"version4","Bird_223","f",184,8,"japanese_1_65dB","forward",122435.805791,116949.472725,5486.33306666,2606.4816304,1,1454.65240342,119814.771991,2620.9982131,"no","","no"
"version4","Bird_223","f",184,9,"japanese_1_65dB","forward",130628.325113,123131.922521,7496.40259214,5344.02620877,2,4022.55728375,125267.564268,5360.72628426,"no","","no"
"version4","Bird_223","f",184,10,"starling_1_70dB","birdsong",143488.0002,131240.268726,12247.7314738,8958.55025113,3,6719.07847779,134510.459618,8977.50807389,"no","","no"
"version4","Bird_223","f",184,11,"starling_1_70dB","birdsong",157517.694128,144216.601389,13301.0927387,11253.3053516,6,8431.05966294,146244.423898,11273.2264297,"no","","no"
"version4","Bird_223","f",184,12,"japanese_1_65dB","forward",174600.169656,158117.474718,16482.6949386,12733.7018227,4,10231.5905313,161849.700347,12750.4354325,"no","","no"
"version4","Bird_224","f",204,1,"japanese_1_65dB","forward",26737.1455888,13701.3333644,13035.8122244,10789.3441035,4,8681.0820762,15937.7210098,10799.387965,"no","","no"
"version4","Bird_224","f",204,2,"starling_1_70dB","birdsong",46922.8803764,27521.6237987,19401.2565777,15327.1762555,6,11817.4215417,31576.3805006,15346.4632618,"no","","no"
"version4","Bird_224","f",204,3,"japanese_1_65dB","forward",56603.0361534,47671.5073526,8931.52880082,5547.57523144,2,3720.31856205,51036.0640738,5566.94367814,"no","","no"
"version4","Bird_224","f",204,4,"starling_1_70dB","birdsong",77580.9589575,57236.4618999,20344.4970575,13091.0185595,2,11803.1886317,64473.7570242,13107.1670302,"no","","no"
"version4","Bird_224","f",204,5,"starling_1_70dB","birdsong",92361.1848143,78294.873497,14066.3113173,10333.6754059,2,8895.36515076,82014.5528545,10346.5922662,"no","","no"
"version4","Bird_224","f",204,6,"japanese_1_65dB","forward",110352.853255,93243.8565526,17108.996702,13959.9580069,4,11562.5537661,96374.5783405,13978.247197,"no","","no"
"version4","Bird_224","f",204,7,"starling_1_70dB","birdsong",123492.276164,110996.928875,12495.3472886,8973.64581358,6,4929.39868915,114502.576665,8989.66151584,"no","","no"
"version4","Bird_224","f",204,8,"japanese_1_65dB","forward",138088.184228,124338.545064,13749.6391642,11048.5559383,1,9882.34255481,127025.467923,11062.6820861,"no","","no"
"version4","Bird_224","f",204,9,"starling_1_70dB","birdsong",151881.616093,138838.678859,13042.9372341,7521.25081526,1,6819.68818587,144343.586499,7537.99092658,"no","","no"
"version4","Bird_224","f",204,10,"japanese_1_65dB","forward",169692.942949,152511.795857,17181.1470917,9377.20462281,1,8323.73077852,160298.377488,9394.5281623,"no","","no"
"version4","Bird_224","f",204,11,"starling_1_70dB","birdsong",181257.769518,170520.974328,10736.7951897,7002.42404997,1,5850.65881189,174238.719989,7018.89588698,"no","","no"
"version4","Bird_224","f",204,12,"japanese_1_65dB","forward",191072.472045,181944.854232,9127.61781314,4967.44710308,1,4348.6594155,186090.203129,4982.24222569,"no","","no"
"version4","Bird_225","f",213,1,"japanese_1_65dB","forward",33009.936723,26282.7615186,6727.17520443,4614.28172537,1,3463.15381373,28380.5971273,4629.30503505,"no","","no"
"version4","Bird_225","f",213,2,"starling_1_70dB","birdsong",40432.6466128,33626.1278432,6806.51876953,4689.43112355,3,2979.5913758,35726.8213846,4705.78964084,"no","","no"
"version4","Bird_225","f",213,3,"japanese_1_65dB","forward",52570.8813191,41157.4929031,11413.3884161,8977.42020921,3,7420.68654718,43576.7018935,8994.14589145,"no","","no"
"version4","Bird_225","f",213,4,"starling_1_70dB","birdsong",59910.5879704,53200.3180956,6710.26987483,4211.60884644,1,3025.13420512,55686.3083392,4224.24575483,"no","","no"
"version4","Bird_225","f",213,5,"japanese_1_65dB","forward",73792.6164594,60611.8871116,13180.7293477,10828.7413188,4,8093.00360811,62943.0647907,10849.5253203,"no","","no"
"version4","Bird_225","f",213,6,"starling_1_70dB","birdsong",85741.9706185,74516.8262848,11225.1443338,9144.12303345,2,7505.89106459,76581.1482511,9160.78712232,"no","","no"
"version4","Bird_225","f",213,7,"starling_1_70dB","birdsong",99903.1379089,86366.6328815,13536.5050274,10449.6884744,4,8030.78368673,89437.9121623,10465.1881062,"no","","no"
"version4","Bird_225","f",213,8,"japanese_1_65dB","forward",108513.634721,100628.349653,7885.28506784,5695.29755076,1,4558.50481387,102801.520125,5712.08037797,"no","","no"
"version4","Bird_225","f",213,9,"japanese_1_65dB","forward",117375.10642,109326.964008,8048.1424121,4578.50521081,1,3424.90603589,112779.519996,4595.55117862,"no","","no"
"version4","Bird_225","f",213,10,"starling_1_70dB","birdsong",122975.759583,118214.280288,4761.47929503,2588.57846586,1,1452.21654041,120373.585063,2602.13756404,"no","","no"
"version4","Bird_225","f",213,11,"japanese_1_65dB","forward",130168.18962,123588.345095,6579.84452468,2445.36188163,1,1291.10502632,127713.297189,2454.85615893,"no","","no"
"version4","Bird_225","f",213,12,"starling_1_70dB","birdsong",138893.645343,130990.03864,7903.60670298,5453.54969491,1,4315.9860142,133425.674927,5467.94372553,"no","","no"
"version4","Bird_226Prac","m",235,1,"japanese_1_65dB","forward",43477.975234,31871.6058626,11606.3693714,9475.31884839,2,7286.75653366,33986.0162497,9491.93229381,"yes","practice","no"
"version4","Bird_226Prac","m",235,2,"starling_1_70dB","birdsong",54295.3611288,44226.0692611,10069.2918677,7799.55974425,2,5893.51291681,46479.0052121,7816.31998724,"yes","practice","no"
"version4","Bird_226Prac","m",235,3,"starling_1_70dB","birdsong",62471.0528225,55016.9977196,7454.05510283,4593.63357141,2,3385.05477703,57860.7000703,4610.31682265,"yes","practice","no"
"version4","Bird_226Prac","m",235,4,"japanese_1_65dB","forward",81347.8075494,63061.9304323,18285.8771171,15528.7606865,1,14474.6515868,65801.8421211,15545.9380535,"yes","practice","no"
"version4","Bird_226Prac","m",235,5,"starling_1_70dB","birdsong",87014.9151791,82012.7375109,5002.17766815,1598.74000476,1,412.889851839,85399.54154,1615.3356565,"yes","practice","yes"
"version4","Bird_226Prac","m",235,6,"japanese_1_65dB","forward",107028.013353,87741.227734,19286.7856194,11631.1473615,3,10168.4965603,95380.1738439,11647.8008426,"yes","practice","no"
"version4","Bird_226Prac","m",235,7,"starling_1_70dB","birdsong",123830.906668,107847.722687,15983.1839808,10783.1954098,2,8693.86447809,113036.0968,10794.7304811,"yes","practice","no"
"version4","Bird_226Prac","m",235,8,"japanese_1_65dB","forward",131822.319182,124634.20342,7188.11576266,5069.41094826,2,3464.96192156,126741.345104,5080.9374649,"yes","practice","no"
"version4","Bird_226Prac","m",235,9,"starling_1_70dB","birdsong",152022.259163,132450.737957,19571.5212059,15901.3503322,2,13560.7936924,136103.495014,15918.7282199,"yes","practice","no"
"version4","Bird_226Prac","m",235,10,"japanese_1_65dB","forward",164843.010794,152648.857853,12194.1529405,10117.0554806,5,7947.27024983,154711.901757,10131.0594198,"yes","practice","no"
"version4","Bird_226Prac","m",235,11,"starling_1_70dB","birdsong",176897.803922,165670.672518,11227.1314047,9109.49523537,1,7956.29299554,167774.634272,9123.1337206,"yes","practice","no"
"version4","Bird_226Prac","m",235,12,"japanese_1_65dB","forward",189276.446486,177513.892387,11762.5540996,9608.52685064,3,8003.03142087,179647.605797,9628.80236463,"yes","practice","no"
"version4","Bird_227","f",202,1,"starling_1_70dB","birdsong",50597.60566,14079.9940596,36517.6116004,34275.1496034,8,32355.3065434,16302.1251085,34295.4459908,"no","","no"
"version4","Bird_227","f",202,2,"japanese_1_65dB","forward",61861.8676071,51284.3201733,10577.5474338,8257.91782897,1,7288.16702211,53587.4239322,8274.40877201,"no","","no"
"version4","Bird_227","f",202,3,"japanese_1_65dB","forward",72562.3793796,62615.1765403,9947.20283931,7583.69753271,3,6456.57632517,64963.6051563,7598.73966256,"no","","no"
"version4","Bird_227","f",202,4,"starling_1_70dB","birdsong",85937.2900692,73251.348895,12685.9411742,10348.077876,1,9445.55624301,75572.4635846,10364.7881598,"no","","no"
"version4","Bird_227","f",202,5,"japanese_1_65dB","forward",104328.447724,86814.1878297,17514.259894,14314.1625079,4,12150.2293327,90000.8763369,14327.5351151,"no","","no"
"version4","Bird_227","f",202,6,"starling_1_70dB","birdsong",126535.156132,105065.840243,21469.3158892,19138.529328,4,16906.8735475,107377.710793,19157.4104364,"no","","no"
"version4","Bird_227","f",202,7,"starling_1_70dB","birdsong",144555.100753,127183.030887,17372.069866,15230.5204093,6,11651.5754901,129307.590152,15247.4770667,"no","","no"
"version4","Bird_227","f",202,8,"japanese_1_65dB","forward",157681.358285,145379.121966,12302.2363188,9630.16255182,1,8445.34785207,148035.384712,9645.94551316,"no","","no"
"version4","Bird_227","f",202,9,"starling_1_70dB","birdsong",171807.426588,158342.004427,13465.422161,11228.5470258,5,8256.82933698,160562.718485,11244.6725148,"no","","no"
"version4","Bird_227","f",202,10,"japanese_1_65dB","forward",200063.873703,172533.626906,27530.2467978,25328.7426875,7,21306.0756394,174718.475824,25345.3657141,"no","","no"
"version4","Bird_227","f",202,11,"japanese_1_65dB","forward",218940.448783,200912.80499,18027.6437931,15943.5958626,3,13407.5171983,202978.753364,15961.6659915,"no","","no"
"version4","Bird_227","f",202,12,"starling_1_70dB","birdsong",228240.918741,219716.473355,8524.44538579,6334.01679172,2,4864.73033053,221887.0374,6353.85225527,"no","","no"
"version4","Bird_228","m",210,1,"japanese_1_65dB","forward",45166.418126,22460.0628526,22706.3552734,19713.0870876,7,17150.4760484,25437.0046866,19729.3843536,"no","","no"
"version4","Bird_228","m",210,2,"starling_1_70dB","birdsong",83803.4243866,45870.1748431,37933.2495435,34274.1764281,7,32949.1375558,49512.6126132,34290.7775549,"no","","no"
"version4","Bird_228","m",210,3,"japanese_1_65dB","forward",98181.8127069,84662.7324466,13519.0802603,10982.8260549,3,9509.71088069,87182.4498561,10999.3279478,"no","","no"
"version4","Bird_228","m",210,4,"starling_1_70dB","birdsong",125084.849671,98903.4256869,26181.4239842,23158.201227,9,20424.1460421,101911.108434,23173.704965,"no","","no"
"version4","Bird_228","m",210,5,"starling_1_70dB","birdsong",136101.207162,125933.771376,10167.4357855,7927.06111982,3,6237.57421999,128160.274186,7940.8987569,"no","","no"
"version4","Bird_228","m",210,6,"japanese_1_65dB","forward",143307.812915,136806.923575,6500.88933995,3393.77297775,1,3329.63784458,139898.260055,3409.49160827,"no","","no"
"version4","Bird_228","m",210,7,"japanese_1_65dB","forward",157786.223751,144023.508482,13762.7152689,11632.2803374,4,9327.86292874,146137.272139,11648.9170515,"no","","no"
"version4","Bird_228","m",210,8,"starling_1_70dB","birdsong",165779.840624,158592.624809,7187.21581501,3894.9261427,1,2738.57716558,161866.839219,3912.96718584,"no","","no"
"version4","Bird_228","m",210,9,"japanese_1_65dB","forward",178869.256417,166578.815915,12290.4405022,9345.46289477,4,7764.82792175,169507.758371,9361.46040639,"no","","no"
"version4","Bird_228","m",210,10,"starling_1_70dB","birdsong",195889.795072,179512.389166,16377.4059059,13391.6538233,7,11328.392974,182481.125393,13408.636829,"no","","no"
